n02799071_10481.jpg 1 306 193 59 59
n02799071_10990.jpg 0
n02799071_11291.jpg 0
n02799071_12862.jpg 0
n02799071_16409.jpg 0
n02799071_2174.jpg 0
n02799071_25420.jpg 0
n02799071_2663.jpg 0
n02799071_27403.jpg 0
n02799071_352.jpg 0
n02799071_4339.jpg 0
n02799071_4432.jpg 0
n02799071_4685.jpg 0
n02799071_5299.jpg 0
n02799071_5419.jpg 0
n02799071_5726.jpg 1 70 68 36 36
n02799071_6677.jpg 0
n02799071_7126.jpg 0
n02799071_7426.jpg 0
n02799071_7765.jpg 0
n02799071_8434.jpg 0
n02799071_9369.jpg 1 127 75 220 220
n02799071_9439.jpg 1 243 156 237 237
n02799071_9666.jpg 0
n02802426_10109.jpg 0
n02802426_1071.jpg 0
n02802426_1130.jpg 0
n02802426_1167.jpg 0
n02802426_11764.jpg 0
n02802426_11890.jpg 0
n02802426_12389.jpg 0
n02802426_12647.jpg 0
n02802426_12868.jpg 0
n02802426_13030.jpg 0
n02802426_13133.jpg 0
n02802426_2034.jpg 0
n02802426_2744.jpg 0
n02802426_4040.jpg 0
n02802426_4129.jpg 0
n02802426_4197.jpg 0
n02802426_5016.jpg 0
n02802426_580.jpg 0
n02802426_6147.jpg 0
n02802426_6315.jpg 0
n02802426_7562.jpg 0
n02802426_7865.jpg 0
n02802426_8153.jpg 0
n02802426_8291.jpg 0
n02802426_8721.jpg 0
n02802426_9099.jpg 0
n02882301_1419.jpg 0
n02882301_1499.jpg 0
n02882301_455.jpg 0
n03134739_1021.jpg 0
n03134739_122.jpg 1 343 136 58 58
n03134739_1281.jpg 0
n03134739_1724.jpg 0
n03134739_1741.jpg 0
n03134739_206.jpg 1 308 26 150 150
n03134739_2615.jpg 0
n03134739_3468.jpg 0
n03134739_3564.jpg 0
n03134739_4339.jpg 0
n03134739_4367.jpg 0
n03134739_4416.jpg 0
n03134739_4469.jpg 0
n03134739_5586.jpg 0
n03134739_581.jpg 0
n03134739_6484.jpg 0
n03134739_7079.jpg 0
n03134739_711.jpg 0
n03134739_7389.jpg 0
n03134739_9388.jpg 0
n03145719_1044.jpg 0
n03145719_1357.jpg 0
n03145719_5738.jpg 1 252 23 26 26
n03145719_7595.jpg 0
n03267113_1098.jpg 1 169 131 112 112
n03267113_1574.jpg 2 124 328 62 62 144 391 68 68
n03267113_2761.jpg 0
n03267113_3295.jpg 0
n03267113_4115.jpg 3 403 75 34 34 165 83 45 45 171 180 83 83
n03267113_441.jpg 1 104 352 73 73
n03267113_461.jpg 0
n03267113_4647.jpg 2 93 138 27 27 72 105 68 68
n03267113_5826.jpg 2 233 151 52 52 171 116 131 131
n03267113_589.jpg 2 152 238 63 63 276 174 92 92
n03267113_7661.jpg 1 67 35 202 202
n03721047_2214.jpg 1 262 346 56 56
n03721047_250.jpg 0
n03721047_274.jpg 1 156 290 53 53
n03721047_4085.jpg 0
n03721047_656.jpg 0
n03721047_8993.jpg 0
n03721047_9248.jpg 0
n03721047_9523.jpg 0
n03721047_9665.jpg 0
n03721047_9700.jpg 1 170 103 43 43
n03742019_2541.jpg 2 101 52 267 267 346 29 270 270
n03742019_2668.jpg 0
n03742019_2752.jpg 0
n03742019_2794.jpg 0
n03742019_3692.jpg 0
n03742019_4283.jpg 0
n03742019_5687.jpg 0
n03742019_6147.jpg 1 281 166 71 71
n03742019_6520.jpg 0
n03742019_6763.jpg 1 276 136 116 116
n03742019_6967.jpg 0
n03742019_7026.jpg 0
n03742019_7523.jpg 1 30 23 244 244
n03742019_7852.jpg 1 64 62 152 152
n03942813_2956.jpg 0
n03942813_3468.jpg 1 23 77 27 27
n03942813_352.jpg 0
n03942813_3709.jpg 1 103 187 68 68
n03942813_4594.jpg 1 81 57 106 106
n03942813_4693.jpg 0
n03942813_5593.jpg 0
n03942813_5850.jpg 0
n03942813_7780.jpg 1 3 294 45 45
n03942813_7791.jpg 0
n03942813_8841.jpg 0
n03942813_8925.jpg 0
n03942813_9001.jpg 0
n03942813_9090.jpg 1 448 143 25 25
n03942813_9271.jpg 0
n03982232_1352.jpg 0
n03982232_1744.jpg 2 212 43 121 121 113 19 254 254
n03982232_2212.jpg 1 146 51 203 203
n03982232_297.jpg 0
n03982232_329.jpg 4 308 46 30 30 243 39 35 35 206 81 51 51 29 77 52 52
n03982232_3311.jpg 0
n03982232_383.jpg 0
n03982232_4377.jpg 1 269 194 79 79
n03982232_4583.jpg 2 285 183 37 37 85 165 102 102
n03982232_4671.jpg 0
n03982232_540.jpg 0
n03982232_5971.jpg 2 388 104 73 73 308 105 64 64
n03982232_6668.jpg 0
n03982232_7456.jpg 0
n03982232_8290.jpg 0
n04409515_10312.jpg 0
n04409515_11818.jpg 0
n04409515_1251.jpg 0
n04409515_13007.jpg 0
n04409515_1623.jpg 0
n04409515_1712.jpg 1 138 83 80 80
n04409515_1768.jpg 0
n04409515_17747.jpg 0
n04409515_19377.jpg 0
n04409515_21754.jpg 1 141 190 41 41
n04409515_2591.jpg 0
n04409515_2637.jpg 0
n04409515_2723.jpg 0
n04409515_5682.jpg 0
n04409515_6495.jpg 0
n04540053_11814.jpg 0
n04540053_12074.jpg 0
n04540053_1253.jpg 0
n04540053_13496.jpg 0
n04540053_14217.jpg 0
n04540053_1470.jpg 0
n04540053_15031.jpg 0
n04540053_2131.jpg 0
n04540053_2139.jpg 0
